feature_1,feature_2,feature_3,feature_4,feature_5,category,target
0.19447512519664611,-1.2055574805213678,1.2734057107421717,1.652205661232216,2.4495088128637867,C,1
0.04810986587358412,0.7737751362720288,-0.6602318202123836,-0.9703578548204413,1.7989207407733843,A,0
-3.964806087978223,2.6596163436486053,-1.3357263924850837,-1.7344082084470438,-0.7531999294504532,B,0
-2.9052086827347887,-1.611371371276178,-1.403085319458946,-2.2469761352025444,2.0648973138711497,A,0
-1.0626321646068737,-0.7644069295887126,0.7749501156078433,0.2926680196014336,0.5849012243140022,C,1
-0.08345192795626166,-2.5548355371674063,1.2994552214569453,-1.3907114107803684,1.1058152439296032,A,1
-1.2547135852255373,2.4013565424680854,-1.0735563990700232,-1.6935810802886004,-0.9977986176518441,C,1
-1.300591009328384,-2.146634356847475,-1.502969267855593,4.2180538316652765,1.682404966075977,B,1
-1.381628862923765,-0.7234459587800176,2.6371278047723323,-0.7166412863318128,0.0774436686505553,A,1
0.2507082706511059,0.6720714237453457,0.4555952156262022,-1.5978700468410385,0.3976001167473141,B,0
-1.7529444287904263,-1.4235641327670132,-1.164674520365252,-1.4727931847651896,0.9977467121497788,A,0
-2.4520556744061457,-0.3577458240940652,1.9075891336928756,1.0442007551131782,-0.15307495844441377,A,1
-2.7935749043763076,1.3693945297970225,-1.3860478569546109,0.7104938351038137,0.7556343249926822,C,1
-1.8449087375666564,1.069312914426476,0.1541854970078229,-2.340287128173151,-0.10782419114358133,B,0
-3.3411831782976646,-0.2150964518066999,-1.4353222142051099,4.209351454394598,-0.3333638601342086,B,1
1.3258951386411757,-0.5138484244719173,-2.241107483694048,0.8994487171714233,1.7244164563010758,B,0
-0.20307091266927102,-1.2804082606115086,2.780264426030296,-1.0886869796794412,1.280100900755228,B,1
-1.8950857737402331,-1.667865460825288,1.3611564114006585,0.5859260070278629,0.0773080950640731,C,1
-2.898247142289057,0.6010803838738977,0.5650317727922397,0.3838954636445999,1.1424184696601385,A,1
-1.2888189756317805,0.30892182667713497,-1.4452357347892586,-1.0403620560611422,2.0555870582363993,A,0
0.4902764999031348,-1.9872503881243508,0.727701478373296,0.3083084793571358,0.8262624812777867,C,0
-1.8025164577517327,1.2753200181201145,-0.5031510516006883,-0.1264628214415502,-0.20990161393655926,C,1
-1.018794697362587,2.211706941298053,-0.34650023322397194,-2.3292926194889207,0.5837438140236513,A,1
3.2730159316268335,-2.283176523212589,-2.3485549658215406,0.9082290655022791,2.1613540667021343,A,0
-0.5235664527857198,-2.46430062180228,-0.3565438769861895,1.3012928786781632,1.53605793114675,C,1
-0.6822411299099247,-0.06463280174288877,3.229014284901101,-1.1091134643102178,-1.0185489187202257,A,1
-1.3366570698431868,3.4985747275948453,0.07656808862368591,-1.390871836430678,-1.3029068338439167,A,0
-1.5170146770742452,-1.7316856612709635,1.8602354600605695,-0.39157283726732084,0.02574876840831275,C,1
-0.47370268760375467,2.2181788759701044,-0.09253564146022297,2.418978399459574,-0.3927864137591095,B,0
-1.5112961738710555,1.856831696948463,2.575880053594187,0.6853470670400326,0.5521948611330276,A,1
-1.099067158079099,-0.8815632684927652,-0.3376356526753589,0.6401519359024855,0.1382155463977648,A,0
0.7136394822414507,1.2119855317535713,-0.9957491743347803,2.412647135490343,0.027689361536631485,A,0
-1.4108946684598682,1.4098208114707882,1.3841710592205465,-0.6736883150392801,-0.11608108451260724,A,1
0.981025914332111,-0.8626124962750932,-0.9933244225812984,-0.5122193369893346,2.6120993538034747,C,0
0.5613504805486014,-3.2789587139644825,3.5927719156885702,-2.3315845034568907,1.6229447254599936,B,1
0.07521917604842465,-1.5059100960699459,0.7909032863618575,1.258375287945662,-0.4662261365678384,A,0
-0.7483485102406722,3.559049573813577,-0.9275983824115854,-0.09092501690857191,-0.8187189632052931,B,0
2.1426470501547317,-2.680648830986199,-1.586736225932842,0.629921481598998,1.5261016682557837,A,0
-0.39670309875467236,3.361484634858976,-0.7008166206102726,-3.93653777878016,-0.9007400492051917,A,1
-1.9938805954851175,-0.050132475650435104,1.3158965920249943,1.0152495842707796,-0.9483698410274745,A,1
1.3479000141531539,-0.11266752472827135,0.02747074645534764,1.5373560534790096,0.8672974661001138,B,0
0.3958736546443785,2.21391993718617,-0.890485749878909,2.435976285989655,0.46177232810188995,B,0
-0.2531246608545259,0.9646956082386932,-0.8726680603102686,-0.5181899537103469,0.4403354816900331,C,0
-2.0724338984451762,2.8130536395407804,-1.4175573493250015,-0.3584961592064435,-1.135371685620524,C,0
-3.39937762873466,-1.171744431726366,-0.16145525927685545,-3.464005498083127,1.184224284917549,B,0
-0.43727522666881413,1.0293501399061218,0.8016542999903583,-1.1993660781990725,-0.6184619494094883,B,1
0.3830097903940751,-1.6936618439909563,-0.500938551899601,0.9804202587511774,0.11821936439081626,C,0
2.34524384969456,0.555891997688992,-0.9161989809031943,1.4869870503176812,1.9158899637075595,B,0
-0.947194508001338,-0.9769642817178276,0.776431766402161,2.053183000413318,1.4443489553152227,C,1
-0.9311407801597745,1.355931738951769,0.8278520727917993,0.21320554204056752,0.6815292347595655,B,1
-0.7322353429259472,-0.45697468130719243,1.0629343095445694,1.1765595863297298,-0.4404283773477713,B,0
1.8576868541179463,-1.2400177082753658,-2.137669966104494,0.47553750672624295,2.367100310342745,B,0
-0.9284023965001922,-1.6932771393944561,0.5042156020866,0.3197075119107117,0.7854743781576868,A,1
-0.9940721510463174,-0.6517644055299268,0.01916941858224086,2.315021759340092,1.351096809617267,A,1
-2.402186677616879,1.3843549578017367,0.13763462892534473,-3.130534636484131,1.5667363310318168,C,0
-0.3992861241755957,1.4289152675097387,-0.1575255066507314,-1.4091480762004727,0.7898027852966056,B,0
-1.6763318173593125,0.9470391389632677,1.2864294280928743,-0.8248190598132088,-1.0353185745336342,B,1
1.411126478727909,-1.206532653467655,-1.6378218996972165,0.9934185569107731,1.3224026985387407,A,0
-4.647741595756331,3.3227096709342847,0.8798956610220302,3.5550790474570357,-1.7760630419111343,A,1
0.8576638236789851,0.3977321594358556,2.8130081438294336,-1.695871808067512,-3.857375674903458,C,1
-1.7212003922163026,-1.4220871103380923,-1.8398165676587825,-0.7853617199965228,1.0843160503557225,A,0
0.6745640721651598,-0.4821296294733344,-1.5714496126172426,-6.444293101948162e-05,2.2267780077161388,A,0
-0.8307508149264047,-1.8325213544888657,0.04151182159903066,2.2432828145027077,1.583459866875876,C,1
1.759615916163674,0.1496265162944883,-3.085218308751525e-05,1.8142617442212727,0.8909283578697358,A,0
2.7385644941697502,-1.5631777002756015,-2.923822202221364,0.6935920030448682,2.5510977465464206,C,0
2.489149585863453,-0.48088888569052535,-0.38912475832408344,-0.804551884780139,4.550625395450128,A,0
3.7401177373079193,-0.8977598074717891,-2.3285172248935364,0.8824785772414925,3.178931408729693,A,0
0.7604589879786194,1.7828569160794934,1.111572486305514,-2.8301175127912943,-2.2722222759994395,A,1
-2.3591016663480175,2.6720917695953688,-0.7180848925866331,-1.5941389793881382,-0.09006952193550388,A,0
-0.7979927727902272,-0.6862830944870453,1.885697123979142,-0.9171651490819013,0.5596711247241877,B,1
-2.3914771028401387,0.8716145942333742,0.40081898230814583,0.024400915212740015,0.27411483941561543,C,1
0.7400158970246409,2.1916989370239004,0.6832679637590251,-3.4771417493858707,-0.881082056095345,A,1
-1.558869724161461,1.1785352593219174,0.5801009439016533,-2.973261804802627,1.1106159957659765,B,0
0.2047483558606612,0.3605723060893844,-0.3203500318286997,1.4591146312498682,0.49252927210887143,A,0
-1.5750296656738851,0.7015948216641718,-0.4757370803264934,-1.827668444758105,0.8685224447994319,B,0
0.3091855902718812,-1.0811042388316543,-1.3078873819728956,0.849129494420205,0.7660843403317621,C,0
-0.9050342526151801,-0.7020571025642464,-0.0626294760445627,1.8144574933276512,1.2030434020801586,B,1
-0.7688568396770654,4.346660112374092,-0.3588722878796454,-1.0881049353958316,0.3798696583773481,A,0
-0.049683900727380936,0.5176413886205157,-1.5426845803522045,-0.3699105166177208,2.603501508718156,A,0
3.508646772255297,1.3964762702598774,-1.9205294591284063,2.0744973329471796,2.5828917647497738,C,0
-0.8031837547834487,1.46125416820384,-1.2830632486312892,-0.5254335636107401,0.8735933379349151,A,0
-0.5371614561579356,0.8065521858334785,1.4098953565957808,-1.1768636458643407,-1.347502762250103,B,1
0.3740026705211962,-0.5625855779671812,-0.7407390361045967,0.967273322947347,0.9144979091571581,A,0
0.09639633413907145,0.3564513540338726,2.301268336632127,-1.2418140212223403,-2.2165939193661286,A,1
0.12510656782429863,-1.9414624220582297,1.6458334425375407,-1.0859397362699776,1.5362250714418981,C,1
-0.9474733817659462,1.4852476233092293,-0.8223514095058418,-1.1759138752949774,1.2407385759138343,A,0
1.509674183692126,-0.7546271151890628,-2.3846253920183553,1.3450067212252634,1.299542674032455,A,0
-0.028476525358720584,0.674756114367611,-2.4531690626617126,0.65071785234041,2.263539903317972,A,0
-1.8249401731478379,-1.7078637554573541,2.8123567668025626,1.674439272082196,4.415243416643643,C,1
-1.497615736344056,0.6379092169698488,0.8545704021150595,-0.33193526481154756,0.8198124559940547,C,1
-1.13821418954168,2.246080413256829,-0.34700274692144983,-1.1368934503862311,-0.45700451996879377,A,0
-0.7449771841804949,-0.714008272550877,0.05759962096871318,0.7046313025379771,0.9895933312266693,A,1
-1.491920368812055,2.635516739578244,-3.3795752671620605,-0.38251068991682735,1.3312119060087877,B,1
2.567197123633237,-3.616195206891783,-0.24923112517798096,0.3174240453717977,1.3795235093206868,C,0
-2.364627451288676,-0.11850965195895746,0.533171982815124,1.6085911262530193,0.5811896456685419,A,1
0.14529057887261443,-0.6671097627688165,-0.9773047574967808,-0.940273380086361,2.394454504584715,C,0
0.5138560181155365,-0.3901216804526154,1.271458885278491,1.2257299832216373,0.31232400887235734,B,0
0.2328507998932723,-0.7502480358351635,-0.2478580563463998,-2.241031044584364,4.467642658265502,C,0
-2.423158246758617,0.9462205779752451,1.4665133067741514,1.804460343568516,-1.6007059531682448,C,0
-0.48668515804038925,-1.9386909390563114,-2.122176629886451,0.4960037165460959,0.3879733589883053,A,0
-0.4034738657188912,1.0835043518192529,1.2771349812691177,-1.5612633238828626,-1.333434755997542,B,1
2.925843354869447,-0.20996245232751232,-1.4135680719652988,1.747836265211515,1.7440731857899934,A,0
-3.7545974947600946,-0.027881852982208466,-0.46381860343249204,2.6431639972931786,1.7348235140695425,C,1
2.4973196681085734,-0.04820997769217095,-1.521356778716871,1.3640794722992626,1.3597279644902773,A,0
-0.41550954621066705,-0.9095781488933996,0.40531785050124514,0.7933505913507248,0.1620231190525172,B,0
-0.1469817548432324,-1.9867368467437145,0.7119707896649506,1.1217385936476458,1.9088722440533947,B,1
-0.9419868735310403,2.8932578306478725,-0.285551601351719,-3.460721895984564,0.9510974130433936,C,1
-0.16159806681229394,-3.20426637397864,0.6361202110104811,1.319550869061184,2.0566655653753836,A,1
0.26252993527518387,-0.9792365542791922,-0.9772824706638061,1.1834164259411064,0.3225827619935213,B,0
-0.03445043875490805,-3.0958718393205826,1.0147221828828858,1.5573089517149004,2.2729275897968515,B,1
-0.8675079171660679,0.9976096828344259,-0.9442171790894829,-0.8676705068709182,0.7412690239822155,C,0
-1.6340142311506742,3.3165016551667517,-1.238186709751874,-0.4465019960861545,-0.6401124879222071,C,0
0.16442426456369574,1.7896317877040806,1.2129794517258892,-2.864081083221974,-1.838809878733837,A,1
-2.833508360421228,1.6320962963370516,-0.547521811407981,-0.18659353427355396,-0.29292440709127476,B,1
-2.124575406389461,0.7013399383892184,0.7888926393448503,-0.22858375457009616,0.8666619422662785,C,1
0.5725330204471558,1.001675697137176,-3.4993194600901156,1.66360616850984,1.4059925535008793,C,0
-0.4158898115719991,-2.6400500462025542,0.6786520635379281,-0.153422560217499,0.49110999659907284,B,0
-1.0523387224543432,1.830375425522571,-0.05926068447964283,-1.4346977644271797,-1.1852183079987246,C,1
-1.3204564893183122,2.1500126022683395,-0.5633771517489583,-1.4313357494816712,-2.1295120989085996,B,1
-1.2152359340428092,0.47886069384454344,0.5968654153042445,3.187227306830005,1.4869490042387055,A,1
-0.02827700405333844,2.313927592606275,0.3181002395036888,-2.71089558474197,-2.7958430424522516,A,1
1.0540581109055769,0.03812684234133057,-1.3844763608383168,0.9425209771662387,1.8407969831246573,C,0
-1.3278626776494395,0.3493112460207346,0.5567493140439308,-0.3731324539557741,0.02508764520483886,B,1
0.10347023052396964,-1.1411088921756756,0.9569309503267236,0.8709552173356637,2.030448079937158,B,1
-1.2767922482249388,-0.8754342854790482,0.1779954622757568,1.795171512352411,0.9779441983795849,C,1
-0.8630155273898017,0.9352575588762324,1.676542907030807,-1.3396740116180648,-2.013933023305743,C,1
-1.3772059068742288,0.6377576741199122,-0.9137512959451762,-0.7562156486414351,-1.0060423360781505,B,0
-0.3261798825708738,1.397688257101124,0.4165703556934506,0.7128755404408404,1.3482921094114535,A,1
-1.3963282133469186,0.820518303366202,1.4201596421180156,0.307552332600157,0.26313217387716537,B,1
-1.441203971659441,2.8128822077664726,-2.898101099980535,0.5268949060421346,2.1426909410830755,C,0
-1.4288295269838618,0.4660509170876592,1.2333023861871848,2.330506138476544,0.9957531625498344,B,1
-2.0078711446511237,0.27458238011424885,1.5850426594610854,2.0765457562621377,0.47003371339917854,C,1
-0.07514563128910923,-4.237048884903969,0.2326287642338244,-1.3613887287578827,1.116221338837295,B,1
2.2287297195418705,-2.183872195227565,-0.6070760750553919,0.9610173072886976,1.172500529416391,A,0
-4.492864584417603,1.3964134882632573,-1.0955401854456788,-2.474619984275658,-0.2421806132320401,A,0
