feature_1,feature_2,feature_3,feature_4,feature_5,category,target
-3.4775363262221193,-0.7890636753687145,1.2257050389300403,-0.16208099082567107,-1.8852439659349611,A,0
2.129646693104946,-0.19420724761024122,-1.7221262841331524,1.677051717178379,3.5473032016412915,C,1
0.9879794015982097,1.2804515319827197,1.0934801126882112,1.9440920416275396,-2.6576875915500695,B,0
-0.3891521347536153,1.9781712625607164,-1.8515604385518025,-1.6344724691934478,3.237843319922188,C,1
-1.5095502282817221,0.37068644132095396,-1.2728855784380593,-0.9620553198136054,1.0355893032890429,A,1
-4.018129682425755,0.2496510040628681,1.881074337653198,-0.05667590545977008,-1.226919803085263,B,0
-1.6960621921790593,-0.026807696447755935,-0.9349615348199944,-1.2820339801853597,-0.1873019166404275,C,1
-1.8932442098725946,2.0874458758875516,1.1323862471960235,1.071196317454375,-2.5733406078584578,B,0
-0.1847941714109066,1.6974928819957569,-3.4807601816364646,-0.25039813080806606,-0.29359356585060525,B,0
0.32697156928861193,0.0042498954861961424,-0.18007766994976238,2.557207475212904,-0.05767414941270377,C,0
0.7122886239456934,0.11251481136249752,-1.688342156107279,1.4324704951212142,-0.4345149268968108,A,0
-1.7449394545809866,1.6974211588181647,-0.24039094452185228,0.3404490311516406,-0.962859710880545,C,1
-1.8041528618056435,-2.3255495670495794,-2.219984349099217,2.2069785400350312,0.46949308991906635,C,0
0.08030493982840392,0.4316272058330226,-1.9718522990758065,-1.5059061763860955,0.44250092511828465,A,1
-4.1270522492974955,0.7317813302304639,1.544290319867813,0.2912057334999828,1.3483081475618262,A,0
-0.15267359429658867,1.8455213760098057,-0.3698077580780269,-0.8326854178499563,0.8705116822995022,C,1
-1.6968491160834702,1.7403595408321884,-1.4738095922376941,-1.9226927522478463,1.168822379315923,C,1
0.9839685901376609,-1.3878909005080735,-1.3586745717379236,-0.9381519124417347,2.05593396869497,C,1
-3.2199290533533307,1.012500756546027,-0.5865346475817625,3.0376743119385194,0.5545680069948844,C,0
-1.4391767915266875,1.2632704510864408,-0.27227434951993235,-0.7125598248591819,-0.004209061931273572,A,1
-0.8783903962511466,1.16068740967195,-2.0015633496037566,-1.9231191644291945,2.1786454670370805,A,1
-2.6419653782425536,-0.15870753784470581,0.3841005742311445,1.7687277040770373,0.18711580962761554,A,0
-1.6141830928182965,0.32461906000698293,2.094587190885152,0.5794722689624573,0.6591888405742306,A,0
-0.1109789828112413,1.8810076314224558,-0.15820152234737683,-3.253620306291021,-1.0575848343602567,A,1
0.608243382937903,-0.4288210840306306,-0.13743429325360246,-0.7573166877730222,0.40526338739717493,A,1
-2.3892764131321114,-0.2706517063610747,-1.8113061676889495,-0.3843702533363249,-0.5248744119677389,B,0
-1.8918143267528398,0.0818178002485388,1.5374298288253216,0.4579353604954769,1.485628453543557,B,0
2.4277241263799367,-0.5584715790429189,-1.1004706131493232,-0.17455812179519659,2.330120485714188,B,1
-1.446579905242074,-0.1654953830206054,-0.4701580084188013,0.6072152128129005,-2.535034729282728,B,1
-0.8068745226292777,0.12705928670596345,-1.495459995554185,-0.07965802798019816,0.6221271739211567,C,0
0.5888641007220867,-2.799860295579122,-1.5642056733361018,2.828650012255774,-2.761077880964172,B,0
-0.6404219648908716,0.6504890483918578,-1.7461449694178754,0.7699217510635719,0.955458451598521,B,1
0.4688113252973174,-1.9384627815965008,0.2166631765916981,2.330714022140788,-3.6693721487798086,A,0
0.24486890685744434,2.6051108977695496,-0.7148301713156942,-3.347266000244725,-0.8643922796443966,B,1
0.11334827943104431,0.2367873243963744,-0.8954811012662705,-0.19241326808630632,-0.12258257112255855,C,1
-0.786730174699295,-1.2037934262310137,1.8309803567309029,-0.09511036690614594,-0.31401106456831096,A,0
-0.32699835847809167,-1.184515147442065,-1.0452713273554337,-0.7930443124239555,0.47880091366096245,C,1
0.3748889671882827,-0.20460595623679745,-2.069566940094965,-1.7524305291908213,2.9350850713455765,A,1
-1.3348974563466451,-2.5550073572480416,1.3488591913060684,-0.5539091261026006,1.0388330762656817,A,0
-1.6355771934795453,-0.5095063672951334,1.9495460608592232,0.49633019299494685,-2.096927451986711,C,0
1.975488631634683,2.494639079903397,-0.42866176532735223,-1.1589106211190017,0.9827795608708484,A,1
-1.8036051634544616,1.9990461377124054,-5.234909072866246,-0.9693914357137938,-0.2092729524182274,B,0
